AIS,MUNICIPIO,NATUREZA DO FATO,ARMA-UTILZADA,DATA,SEXO,IDADE,State,Country,LATITUTDE,LONGITUDE
AIS 10,Fortaleza,HOMICIDIO DOLOSO,Arma branca,07/11/2020,Masculino,50,Ceará,Brazil,-3.7304512,-38.5217989
AIS 14,São Benedito,HOMICIDIO DOLOSO,Arma branca,07/11/2020,Masculino,15,Ceará,Brazil,-4.0479952,-40.8643488
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,07/11/2020,Masculino,24,Ceará,Brazil,-3.7300563,-38.6593082
AIS 18,Jaguaruana,HOMICIDIO DOLOSO,Arma de fogo,07/11/2020,Masculino,32,Ceará,Brazil,-4.831508,-37.780997
AIS 21,Iguatu,HOMICIDIO DOLOSO,Arma de fogo,08/11/2020,Masculino,26,Ceará,Brazil,-6.361934,-39.2972233
AIS 11,Caucaia,HOMICIDIO DOLOSO,Outros meios,08/11/2020,Masculino,41,Ceará,Brazil,-3.7300563,-38.6593082
AIS 15,Paramoti,HOMICIDIO DOLOSO,Arma de fogo,08/11/2020,Masculino,27,Ceará,Brazil,-4.0964461,-39.2390411
AIS 12,Itaitinga,HOMICIDIO DOLOSO,Arma de fogo,08/11/2020,Masculino,43,Ceará,Brazil,-3.965768,-38.529763
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,08/11/2020,Masculino,31,Ceará,Brazil,-3.7304512,-38.5217989
AIS 13,Horizonte,HOMICIDIO DOLOSO,Arma de fogo,08/11/2020,Masculino,39,Ceará,Brazil,-4.0964618,-38.4965574
AIS 14,Forquilha,HOMICIDIO DOLOSO,Arma de fogo,08/11/2020,Masculino,25,Ceará,Brazil,-3.799447,-40.263405
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,08/11/2020,Masculino,31,Ceará,Brazil,-3.7304512,-38.5217989
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,08/11/2020,Masculino,32,Ceará,Brazil,-3.7304512,-38.5217989
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,08/11/2020,Masculino,39,Ceará,Brazil,-3.7304512,-38.5217989
AIS 2,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,08/11/2020,Masculino,25,Ceará,Brazil,-3.7304512,-38.5217989
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,09/11/2020,Masculino,27,Ceará,Brazil,-3.7304512,-38.5217989
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,09/11/2020,Masculino,40,Ceará,Brazil,-3.7304512,-38.5217989
AIS 12,Itaitinga,HOMICIDIO DOLOSO,Arma de fogo,09/11/2020,Masculino,50,Ceará,Brazil,-3.965768,-38.529763
AIS 3,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,09/11/2020,Masculino,-,Ceará,Brazil,-3.7304512,-38.5217989
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,09/11/2020,Masculino,-,Ceará,Brazil,-3.7300563,-38.6593082
AIS 2,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,09/11/2020,Masculino,23,Ceará,Brazil,-3.7304512,-38.5217989
AIS 16,Ararendá,HOMICIDIO DOLOSO,Arma de fogo,09/11/2020,Masculino,21,Ceará,Brazil,-4.7504395,-40.8303611
AIS 20,Quixadá,HOMICIDIO DOLOSO,Arma de fogo,09/11/2020,Masculino,36,Ceará,Brazil,-4.9706021,-39.0158403
AIS 17,Pentecoste,HOMICIDIO DOLOSO,Arma de fogo,09/11/2020,Masculino,21,Ceará,Brazil,-3.7952282,-39.2713219
AIS 17,Morrinhos,HOMICIDIO DOLOSO,Arma branca,09/11/2020,Masculino,32,Ceará,Brazil,-3.2275749,-40.1280783
AIS 19,Juazeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,09/11/2020,Masculino,36,Ceará,Brazil,-7.2153453,-39.3153336
AIS 20,Quixeramobim,HOMICIDIO DOLOSO,Arma branca,09/11/2020,Masculino,34,Ceará,Brazil,-5.1983553,-39.2955573
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma branca,09/11/2020,Masculino,30,Ceará,Brazil,-3.6879135,-40.3456372
AIS 21,Lavras da Mangabeira,HOMICIDIO DOLOSO,Arma de fogo,09/11/2020,Masculino,32,Ceará,Brazil,-6.7567541,-38.978435941213945
AIS 15,Palmácia,HOMICIDIO DOLOSO,Arma de fogo,10/11/2020,Masculino,31,Ceará,Brazil,-4.1478012,-38.8460317
AIS 19,Milagres,FEMINICÍDIO,Arma de fogo,10/11/2020,Feminino,29,Ceará,Brazil,-7.3106846,-38.9447146
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,10/11/2020,Masculino,28,Ceará,Brazil,-3.7300563,-38.6593082
AIS 1,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,10/11/2020,Masculino,35,Ceará,Brazil,-3.7304512,-38.5217989
AIS 13,Aquiraz,HOMICIDIO DOLOSO,Arma de fogo,10/11/2020,Masculino,22,Ceará,Brazil,-3.9063117,-38.387504
AIS 19,Jardim,HOMICIDIO DOLOSO,Arma de fogo,10/11/2020,Masculino,19,Ceará,Brazil,-7.5838966,-39.279713
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,10/11/2020,Masculino,25,Ceará,Brazil,-3.6879135,-40.3456372
AIS 12,Itaitinga,HOMICIDIO DOLOSO,Arma de fogo,11/11/2020,Feminino,26,Ceará,Brazil,-3.965768,-38.529763
AIS 3,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,11/11/2020,Masculino,45,Ceará,Brazil,-3.7304512,-38.5217989
AIS 4,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,11/11/2020,Masculino,19,Ceará,Brazil,-3.7304512,-38.5217989
AIS 20,Ibaretama,HOMICIDIO DOLOSO,Arma de fogo,11/11/2020,Masculino,18,Ceará,Brazil,-4.8194345,-38.8208476
AIS 13,Aquiraz,HOMICIDIO DOLOSO,Arma de fogo,11/11/2020,Feminino,22,Ceará,Brazil,-3.9063117,-38.387504
AIS 13,Aquiraz,HOMICIDIO DOLOSO,Arma de fogo,11/11/2020,Feminino,15,Ceará,Brazil,-3.9063117,-38.387504
AIS 17,Pentecoste,HOMICIDIO DOLOSO,Arma de fogo,11/11/2020,Masculino,32,Ceará,Brazil,-3.7952282,-39.2713219
AIS 14,Forquilha,HOMICIDIO DOLOSO,Arma de fogo,11/11/2020,Masculino,20,Ceará,Brazil,-3.799447,-40.263405
AIS 18,Limoeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,11/11/2020,Feminino,47,Ceará,Brazil,-5.1455607,-38.0984936
AIS 19,Araripe,HOMICIDIO DOLOSO,Arma de fogo,11/11/2020,Masculino,45,Ceará,Brazil,-7.212861,-40.1359222
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,11/11/2020,Feminino,53,Ceará,Brazil,-3.6879135,-40.3456372
AIS 21,Cariús,HOMICIDIO DOLOSO,Arma de fogo,11/11/2020,Masculino,33,Ceará,Brazil,-6.5348688,-39.4966658
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,11/11/2020,Masculino,21,Ceará,Brazil,-3.7304512,-38.5217989
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,12/11/2020,Masculino,43,Ceará,Brazil,-3.6879135,-40.3456372
AIS 4,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,12/11/2020,Masculino,18,Ceará,Brazil,-3.7304512,-38.5217989
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,12/11/2020,Masculino,26,Ceará,Brazil,-3.6879135,-40.3456372
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,12/11/2020,Masculino,21,Ceará,Brazil,-3.8779438,-38.6247697
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,12/11/2020,Masculino,29,Ceará,Brazil,-3.7304512,-38.5217989
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,12/11/2020,Masculino,17,Ceará,Brazil,-3.7300563,-38.6593082
AIS 8,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,12/11/2020,Masculino,33,Ceará,Brazil,-3.7304512,-38.5217989
AIS 11,Paraipaba,HOMICIDIO DOLOSO,Arma de fogo,12/11/2020,Masculino,18,Ceará,Brazil,-3.437987,-39.147868
AIS 18,Iracema,HOMICIDIO DOLOSO,Arma de fogo,12/11/2020,Masculino,32,Ceará,Brazil,-5.8106219,-38.3028294
AIS 20,Ibicuitinga,HOMICIDIO DOLOSO,Arma de fogo,12/11/2020,Masculino,35,Ceará,Brazil,-4.9751759,-38.6368754
AIS 4,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,12/11/2020,Masculino,25,Ceará,Brazil,-3.7304512,-38.5217989
AIS 18,Russas,HOMICIDIO DOLOSO,Arma branca,12/11/2020,Masculino,22,Ceará,Brazil,-4.9354279,-37.9783838
AIS 13,Eusébio,HOMICIDIO DOLOSO,Arma de fogo,13/11/2020,Masculino,15,Ceará,Brazil,-3.8889838,-38.4546585
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Outros meios,13/11/2020,Masculino,25,Ceará,Brazil,-3.7304512,-38.5217989
AIS 14,Viçosa do Ceará,HOMICIDIO DOLOSO,Arma de fogo,13/11/2020,Masculino,21,Ceará,Brazil,-3.5667684,-41.091504
AIS 15,Aratuba,HOMICIDIO DOLOSO,Arma de fogo,13/11/2020,Masculino,44,Ceará,Brazil,-4.4195958,-39.0463737
AIS 2,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,13/11/2020,Masculino,26,Ceará,Brazil,-3.7304512,-38.5217989
AIS 12,Guaiúba,HOMICIDIO DOLOSO,Arma de fogo,13/11/2020,Masculino,56,Ceará,Brazil,-4.0412656,-38.6369079
AIS 13,Horizonte,HOMICIDIO DOLOSO,Arma de fogo,13/11/2020,Masculino,28,Ceará,Brazil,-4.0964618,-38.4965574
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,13/11/2020,Masculino,26,Ceará,Brazil,-3.8779438,-38.6247697
AIS 2,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,13/11/2020,Masculino,19,Ceará,Brazil,-3.7304512,-38.5217989
AIS 15,Caridade,HOMICIDIO DOLOSO,Arma branca,13/11/2020,Masculino,63,Ceará,Brazil,-4.2316487,-39.1946515
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,13/11/2020,Masculino,30,Ceará,Brazil,-3.7304512,-38.5217989
AIS 11,Paraipaba,HOMICIDIO DOLOSO,Arma de fogo,13/11/2020,Masculino,21,Ceará,Brazil,-3.437987,-39.147868
AIS 8,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,14/11/2020,Masculino,15,Ceará,Brazil,-3.7304512,-38.5217989
AIS 20,Jaguaretama,HOMICIDIO DOLOSO,Arma de fogo,14/11/2020,Feminino,16,Ceará,Brazil,-5.6092417,-38.7630077
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,14/11/2020,Masculino,30,Ceará,Brazil,-3.7304512,-38.5217989
AIS 1,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,14/11/2020,Masculino,26,Ceará,Brazil,-3.7304512,-38.5217989
AIS 15,Itatira,HOMICIDIO DOLOSO,Arma de fogo,14/11/2020,Masculino,22,Ceará,Brazil,-4.5305423,-39.621054
AIS 18,Russas,HOMICIDIO DOLOSO,Arma de fogo,14/11/2020,Masculino,76,Ceará,Brazil,-4.9354279,-37.9783838
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,14/11/2020,Feminino,19,Ceará,Brazil,-3.7304512,-38.5217989
AIS 3,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,14/11/2020,Feminino,15,Ceará,Brazil,-3.7304512,-38.5217989
AIS 10,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,14/11/2020,Masculino,21,Ceará,Brazil,-3.7304512,-38.5217989
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,14/11/2020,Masculino,42,Ceará,Brazil,-3.7304512,-38.5217989
AIS 5,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,14/11/2020,Masculino,34,Ceará,Brazil,-3.7304512,-38.5217989
AIS 17,Cruz,HOMICIDIO DOLOSO,Arma de fogo,14/11/2020,Masculino,21,Ceará,Brazil,-2.918128,-40.175981
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,15/11/2020,Masculino,27,Ceará,Brazil,-3.8779438,-38.6247697
AIS 21,Acopiara,HOMICIDIO DOLOSO,Arma de fogo,15/11/2020,Feminino,29,Ceará,Brazil,-6.0936464,-39.4543204
AIS 19,Missão Velha,HOMICIDIO DOLOSO,Arma de fogo,15/11/2020,Masculino,24,Ceará,Brazil,-7.248491,-39.1434843
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,15/11/2020,Masculino,37,Ceará,Brazil,-3.7304512,-38.5217989
AIS 17,Acaraú,HOMICIDIO DOLOSO,Arma branca,15/11/2020,Masculino,50,Ceará,Brazil,-2.8869514,-40.1194713
AIS 20,Ibicuitinga,HOMICIDIO DOLOSO,Arma de fogo,15/11/2020,Masculino,25,Ceará,Brazil,-4.9751759,-38.6368754
AIS 15,Acarape,HOMICIDIO DOLOSO,Arma de fogo,15/11/2020,Masculino,26,Ceará,Brazil,-4.2237866,-38.7071663
AIS 20,Quixeramobim,HOMICIDIO DOLOSO,Arma branca,15/11/2020,Masculino,20,Ceará,Brazil,-5.1983553,-39.2955573
AIS 5,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,15/11/2020,Masculino,28,Ceará,Brazil,-3.7304512,-38.5217989
AIS 18,Jaguaruana,LESAO CORPORAL SEGUIDA DE MORTE,Outros meios,15/11/2020,Masculino,29,Ceará,Brazil,-4.831508,-37.780997
AIS 11,Trairi,HOMICIDIO DOLOSO,Arma de fogo,15/11/2020,Masculino,44,Ceará,Brazil,-3.2741504,-39.2649188
AIS 4,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,15/11/2020,Masculino,26,Ceará,Brazil,-3.7304512,-38.5217989
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,15/11/2020,Masculino,38,Ceará,Brazil,-3.8779438,-38.6247697
AIS 19,Crato,HOMICIDIO DOLOSO,Arma de fogo,15/11/2020,Masculino,26,Ceará,Brazil,-7.2369112,-39.4149236
AIS 14,Ubajara,HOMICIDIO DOLOSO,Arma branca,16/11/2020,Masculino,50,Ceará,Brazil,-3.8534468,-40.9185642
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,16/11/2020,Masculino,18,Ceará,Brazil,-3.8779438,-38.6247697
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,16/11/2020,Masculino,19,Ceará,Brazil,-3.7300563,-38.6593082
AIS 11,Paracuru,HOMICIDIO DOLOSO,Arma de fogo,16/11/2020,Masculino,50,Ceará,Brazil,-3.41436,-39.030028
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,16/11/2020,Masculino,51,Ceará,Brazil,-3.7300563,-38.6593082
AIS 17,Pentecoste,HOMICIDIO DOLOSO,Outros meios,16/11/2020,Masculino,22,Ceará,Brazil,-3.7952282,-39.2713219
AIS 4,Fortaleza,LESAO CORPORAL SEGUIDA DE MORTE,Outros meios,16/11/2020,Masculino,56,Ceará,Brazil,-3.7304512,-38.5217989
AIS 2,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,16/11/2020,Masculino,44,Ceará,Brazil,-3.7304512,-38.5217989
AIS 19,Abaiara,HOMICIDIO DOLOSO,Arma branca,16/11/2020,Masculino,18,Ceará,Brazil,-7.3607808,-39.0487878
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,16/11/2020,Feminino,22,Ceará,Brazil,-3.7304512,-38.5217989
AIS 4,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,16/11/2020,Masculino,14,Ceará,Brazil,-3.7304512,-38.5217989
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,16/11/2020,Feminino,36,Ceará,Brazil,-3.7304512,-38.5217989
AIS 20,Ibicuitinga,HOMICIDIO DOLOSO,Arma de fogo,16/11/2020,Masculino,19,Ceará,Brazil,-4.9751759,-38.6368754
AIS 18,São João do Jaguaribe,HOMICIDIO DOLOSO,Arma de fogo,16/11/2020,Masculino,30,Ceará,Brazil,-5.2719441,-38.271993
AIS 17,Tejuçuoca,HOMICIDIO DOLOSO,Arma de fogo,16/11/2020,Masculino,26,Ceará,Brazil,-3.9884273,-39.5797395
AIS 14,Ibiapina,HOMICIDIO DOLOSO,Arma branca,16/11/2020,Masculino,43,Ceará,Brazil,-3.9228792,-40.8890296
AIS 3,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,16/11/2020,Masculino,28,Ceará,Brazil,-3.7304512,-38.5217989
AIS 8,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,16/11/2020,Masculino,34,Ceará,Brazil,-3.7304512,-38.5217989
AIS 18,Aracati,HOMICIDIO DOLOSO,Arma de fogo,17/11/2020,Masculino,22,Ceará,Brazil,-4.558259,-37.767894
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,17/11/2020,Masculino,39,Ceará,Brazil,-3.7304512,-38.5217989
AIS 16,Monsenhor Tabosa,HOMICIDIO DOLOSO,Arma de fogo,17/11/2020,Masculino,46,Ceará,Brazil,-4.7879512,-40.063949
AIS 2,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,17/11/2020,Masculino,18,Ceará,Brazil,-3.7304512,-38.5217989
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,17/11/2020,Masculino,36,Ceará,Brazil,-3.7300563,-38.6593082
AIS 17,Pentecoste,HOMICIDIO DOLOSO,Arma de fogo,17/11/2020,Masculino,27,Ceará,Brazil,-3.7952282,-39.2713219
AIS 4,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,17/11/2020,Masculino,22,Ceará,Brazil,-3.7304512,-38.5217989
AIS 19,Juazeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,17/11/2020,Masculino,18,Ceará,Brazil,-7.2153453,-39.3153336
AIS 22,Parambu,HOMICIDIO DOLOSO,Arma de fogo,17/11/2020,Masculino,28,Ceará,Brazil,-6.2123856,-40.6954982
AIS 12,Itaitinga,HOMICIDIO DOLOSO,Arma de fogo,17/11/2020,Masculino,19,Ceará,Brazil,-3.965768,-38.529763
AIS 12,Pacatuba,HOMICIDIO DOLOSO,Arma de fogo,17/11/2020,Masculino,30,Ceará,Brazil,-3.9841,-38.6180383
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,17/11/2020,Masculino,23,Ceará,Brazil,-3.8779438,-38.6247697
AIS 19,Juazeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,18/11/2020,Feminino,18,Ceará,Brazil,-7.2153453,-39.3153336
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,18/11/2020,Masculino,43,Ceará,Brazil,-3.6879135,-40.3456372
AIS 3,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,18/11/2020,Masculino,17,Ceará,Brazil,-3.7304512,-38.5217989
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,18/11/2020,Masculino,49,Ceará,Brazil,-3.7300563,-38.6593082
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,18/11/2020,Masculino,24,Ceará,Brazil,-3.7304512,-38.5217989
AIS 15,Acarape,HOMICIDIO DOLOSO,Arma branca,18/11/2020,Feminino,55,Ceará,Brazil,-4.2237866,-38.7071663
AIS 5,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,18/11/2020,Masculino,34,Ceará,Brazil,-3.7304512,-38.5217989
AIS 15,Acarape,HOMICIDIO DOLOSO,Arma branca,18/11/2020,Masculino,54,Ceará,Brazil,-4.2237866,-38.7071663
AIS 3,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,19/11/2020,Masculino,34,Ceará,Brazil,-3.7304512,-38.5217989
AIS 18,Beberibe,HOMICIDIO DOLOSO,Arma de fogo,19/11/2020,Masculino,41,Ceará,Brazil,-4.1810469,-38.1298101
AIS 13,Eusébio,HOMICIDIO DOLOSO,Arma de fogo,19/11/2020,Masculino,15,Ceará,Brazil,-3.8889838,-38.4546585
AIS 21,Várzea Alegre,HOMICIDIO DOLOSO,Arma de fogo,19/11/2020,Masculino,22,Ceará,Brazil,-6.7936089,-39.2989333
AIS 13,Aquiraz,HOMICIDIO DOLOSO,Arma de fogo,19/11/2020,Masculino,43,Ceará,Brazil,-3.9063117,-38.387504
AIS 13,Eusébio,HOMICIDIO DOLOSO,Arma de fogo,19/11/2020,Masculino,15,Ceará,Brazil,-3.8889838,-38.4546585
AIS 14,São Benedito,HOMICIDIO DOLOSO,Arma de fogo,19/11/2020,Masculino,17,Ceará,Brazil,-4.0479952,-40.8643488
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,19/11/2020,Masculino,20,Ceará,Brazil,-3.7300563,-38.6593082
AIS 8,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,19/11/2020,Masculino,30,Ceará,Brazil,-3.7304512,-38.5217989
AIS 14,Croatá,HOMICIDIO DOLOSO,Arma branca,19/11/2020,Masculino,41,Ceará,Brazil,-4.4156199,-40.9048081
AIS 19,Nova Olinda,HOMICIDIO DOLOSO,Arma de fogo,19/11/2020,Masculino,25,Ceará,Brazil,-7.1198884,-39.66196525806039
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,20/11/2020,Masculino,25,Ceará,Brazil,-3.7304512,-38.5217989
AIS 4,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,20/11/2020,Masculino,28,Ceará,Brazil,-3.7304512,-38.5217989
AIS 3,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,20/11/2020,Masculino,17,Ceará,Brazil,-3.7304512,-38.5217989
AIS 12,Maranguape,HOMICIDIO DOLOSO,Arma de fogo,20/11/2020,Masculino,27,Ceará,Brazil,-3.8922967,-38.6835427
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,20/11/2020,Masculino,23,Ceará,Brazil,-3.6879135,-40.3456372
AIS 5,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,21/11/2020,Masculino,28,Ceará,Brazil,-3.7304512,-38.5217989
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma branca,21/11/2020,Masculino,-,Ceará,Brazil,-3.6879135,-40.3456372
AIS 10,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,21/11/2020,Masculino,21,Ceará,Brazil,-3.7304512,-38.5217989
AIS 16,Monsenhor Tabosa,HOMICIDIO DOLOSO,Arma de fogo,21/11/2020,Masculino,41,Ceará,Brazil,-4.7879512,-40.063949
AIS 13,Aquiraz,HOMICIDIO DOLOSO,Arma de fogo,21/11/2020,Masculino,26,Ceará,Brazil,-3.9063117,-38.387504
AIS 13,Cascavel,HOMICIDIO DOLOSO,Arma de fogo,21/11/2020,Masculino,25,Ceará,Brazil,-4.129666,-38.241178
AIS 5,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,21/11/2020,Masculino,24,Ceará,Brazil,-3.7304512,-38.5217989
AIS 11,Caucaia,HOMICIDIO DOLOSO,Outros meios,21/11/2020,Masculino,28,Ceará,Brazil,-3.7300563,-38.6593082
AIS 2,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,21/11/2020,Feminino,32,Ceará,Brazil,-3.7304512,-38.5217989
AIS 13,Horizonte,HOMICIDIO DOLOSO,Arma de fogo,21/11/2020,Masculino,30,Ceará,Brazil,-4.0964618,-38.4965574
AIS 14,Ubajara,HOMICIDIO DOLOSO,Arma de fogo,21/11/2020,Masculino,28,Ceará,Brazil,-3.8534468,-40.9185642
AIS 11,Trairi,HOMICIDIO DOLOSO,Arma branca,21/11/2020,Masculino,55,Ceará,Brazil,-3.2741504,-39.2649188
AIS 14,Forquilha,HOMICIDIO DOLOSO,Arma de fogo,21/11/2020,Masculino,20,Ceará,Brazil,-3.799447,-40.263405
AIS 19,Juazeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,22/11/2020,Masculino,22,Ceará,Brazil,-7.2153453,-39.3153336
AIS 15,Paramoti,HOMICIDIO DOLOSO,Arma de fogo,22/11/2020,Masculino,41,Ceará,Brazil,-4.0964461,-39.2390411
AIS 17,Itapipoca,HOMICIDIO DOLOSO,Arma branca,22/11/2020,Feminino,20,Ceará,Brazil,-3.499329,-39.583571
AIS 4,Fortaleza,HOMICIDIO DOLOSO,Arma branca,22/11/2020,Masculino,-,Ceará,Brazil,-3.7304512,-38.5217989
AIS 5,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,22/11/2020,Masculino,59,Ceará,Brazil,-3.7304512,-38.5217989
AIS 16,Varjota,HOMICIDIO DOLOSO,Arma de fogo,22/11/2020,Masculino,35,Ceará,Brazil,-4.1958345,-40.4735305
AIS 13,Horizonte,HOMICIDIO DOLOSO,Arma de fogo,22/11/2020,Masculino,22,Ceará,Brazil,-4.0964618,-38.4965574
AIS 18,Alto Santo,HOMICIDIO DOLOSO,Arma de fogo,22/11/2020,Masculino,15,Ceará,Brazil,-5.5190371,-38.2719351
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,22/11/2020,Masculino,16,Ceará,Brazil,-3.7304512,-38.5217989
AIS 19,Missão Velha,HOMICIDIO DOLOSO,Arma branca,22/11/2020,Masculino,51,Ceará,Brazil,-7.248491,-39.1434843
AIS 14,Sobral,HOMICIDIO DOLOSO,Outros meios,23/11/2020,Masculino,22,Ceará,Brazil,-3.6879135,-40.3456372
AIS 8,Fortaleza,HOMICIDIO DOLOSO,Outros meios,23/11/2020,Masculino,37,Ceará,Brazil,-3.7304512,-38.5217989
AIS 8,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,23/11/2020,Masculino,44,Ceará,Brazil,-3.7304512,-38.5217989
AIS 13,Horizonte,HOMICIDIO DOLOSO,Outros meios,23/11/2020,Masculino,32,Ceará,Brazil,-4.0964618,-38.4965574
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,23/11/2020,Masculino,20,Ceará,Brazil,-3.7304512,-38.5217989
AIS 21,Iguatu,HOMICIDIO DOLOSO,Outros meios,23/11/2020,Masculino,40,Ceará,Brazil,-6.361934,-39.2972233
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,23/11/2020,Masculino,29,Ceará,Brazil,-3.7304512,-38.5217989
AIS 20,Ibicuitinga,HOMICIDIO DOLOSO,Arma de fogo,23/11/2020,Masculino,24,Ceará,Brazil,-4.9751759,-38.6368754
AIS 13,Eusébio,HOMICIDIO DOLOSO,Arma de fogo,23/11/2020,Masculino,28,Ceará,Brazil,-3.8889838,-38.4546585
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,24/11/2020,Masculino,39,Ceará,Brazil,-3.7304512,-38.5217989
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,24/11/2020,Masculino,24,Ceará,Brazil,-3.7304512,-38.5217989
AIS 19,Missão Velha,HOMICIDIO DOLOSO,Outros meios,24/11/2020,Masculino,-,Ceará,Brazil,-7.248491,-39.1434843
AIS 3,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,24/11/2020,Feminino,24,Ceará,Brazil,-3.7304512,-38.5217989
AIS 14,São Benedito,HOMICIDIO DOLOSO,Outros meios,24/11/2020,Masculino,69,Ceará,Brazil,-4.0479952,-40.8643488
